text,entities
Social police service,"[[0, 21, 'NAME']]"
Morden computer and tecnology,"[[0, 29, 'NAME']]"
Pragya jyoti english,"[[0, 20, 'NAME']]"
Budha ghumba,"[[0, 12, 'NAME']]"
Sundarbazar-7,"[[0, 13, 'NAME']]"
Ribdikot-6,"[[0, 10, 'NAME']]"
Kastamandap dental,"[[0, 18, 'NAME']]"
South asian polyclinic,"[[0, 22, 'NAME']]"
Step by step academy,"[[0, 20, 'NAME']]"
New green house,"[[0, 15, 'NAME']]"
चिया,"[[0, 4, 'NAME']]"
Krisibikas,"[[0, 10, 'NAME']]"
Laxmi laghubitta bittiye sanstha limited,"[[0, 40, 'NAME']]"
Dark green,"[[0, 10, 'NAME']]"
.hi.s.,"[[0, 6, 'NAME']]"
Swoyambhu plaza,"[[0, 15, 'NAME']]"
Bright land higher secondary,"[[0, 28, 'NAME']]"
Nil,"[[0, 3, 'NAME']]"
Aaradhana theatre,"[[0, 17, 'NAME']]"
Hariharpurgadhi-2,"[[0, 17, 'NAME']]"
Brooklyn international,"[[0, 22, 'NAME']]"
Gita,"[[0, 4, 'NAME']]"
Ajima hall,"[[0, 10, 'NAME']]"
Loving heart vegan,"[[0, 18, 'NAME']]"
Buddanagar,"[[0, 10, 'NAME']]"
medico pharma,"[[0, 13, 'NAME']]"
Bhujee,"[[0, 6, 'NAME']]"
Julie's,"[[0, 7, 'NAME']]"
ratna furniture,"[[0, 15, 'NAME']]"
Bg electronics,"[[0, 14, 'NAME']]"
Buddha air,"[[0, 10, 'NAME']]"
Mellow mug,"[[0, 10, 'NAME']]"
Eps store,"[[0, 9, 'NAME']]"
White house khaja ghar,"[[0, 22, 'NAME']]"
Eagle fitness center,"[[0, 20, 'NAME']]"
Nagmani international,"[[0, 21, 'NAME']]"
Landing place of sky paragliding,"[[0, 32, 'NAME']]"
The side walk,"[[0, 13, 'NAME']]"
bhairabh akaladevi,"[[0, 18, 'NAME']]"
Dolphin english secondary,"[[0, 25, 'NAME']]"
Cist (central institute of science and technology),"[[0, 50, 'NAME']]"
Achautari,"[[0, 9, 'NAME']]"
Sarada secondary,"[[0, 16, 'NAME']]"
Mechi top tailors,"[[0, 17, 'NAME']]"
coffee estate,"[[0, 13, 'NAME']]"
Minar english boarding,"[[0, 22, 'NAME']]"
Meromf,"[[0, 6, 'NAME']]"
Little bud,"[[0, 10, 'NAME']]"
top vally,"[[0, 9, 'NAME']]"
Kispang-4,"[[0, 9, 'NAME']]"
Maitripur mahavihar (kwabahal),"[[0, 30, 'NAME']]"
Bhatti newari cuisine,"[[0, 21, 'NAME']]"
Shree ishaneshwor shiva,"[[0, 23, 'NAME']]"
nagarpalika maitrinagar sahari health centre,"[[0, 44, 'NAME']]"
Sunrise english,"[[0, 15, 'NAME']]"
Un compound,"[[0, 11, 'NAME']]"
San,"[[0, 3, 'NAME']]"
Shree basic dordi rm 5 lamjing,"[[0, 30, 'NAME']]"
Blue moon inn and,"[[0, 17, 'NAME']]"
Maxis cyber & computer sales,"[[0, 28, 'NAME']]"
Curriculum development center,"[[0, 29, 'NAME']]"
Ghushel,"[[0, 7, 'NAME']]"
of arts,"[[0, 7, 'NAME']]"
Sidhartha technical training center,"[[0, 35, 'NAME']]"
of biomedical engineering & applied sciences,"[[0, 44, 'NAME']]"
Delight security services pvt.ltd,"[[0, 33, 'NAME']]"
Tendhara community homestay,"[[0, 27, 'NAME']]"
bhale tandoori,"[[0, 14, 'NAME']]"
Embung,"[[0, 6, 'NAME']]"
Cycle store,"[[0, 11, 'NAME']]"
Shree janta adharbhut bidhyalaye,"[[0, 32, 'NAME']]"
Go green travels,"[[0, 16, 'NAME']]"
Aananada aayurbedic upachar kendra,"[[0, 34, 'NAME']]"
Shree tripura matako,"[[0, 20, 'NAME']]"
New calcutta sweets,"[[0, 19, 'NAME']]"
-32,"[[0, 3, 'NAME']]"
-31,"[[0, 3, 'NAME']]"
Public to free entrance to,"[[0, 26, 'NAME']]"
Adventure world wide tours and travels,"[[0, 38, 'NAME']]"
Worldwide consultancy company,"[[0, 29, 'NAME']]"
Vijayapur high,"[[0, 14, 'NAME']]"
xarmy,"[[0, 5, 'NAME']]"
Shree kamala devi aadharbhut bidhyalaya,"[[0, 39, 'NAME']]"
Janamaitri multiple,"[[0, 19, 'NAME']]"
Sangrila international,"[[0, 22, 'NAME']]"
Vespa care,"[[0, 10, 'NAME']]"
Shree bari lower secondary,"[[0, 26, 'NAME']]"
Kavrepalanchok ranger post,"[[0, 26, 'NAME']]"
Chicken and vegetables farm,"[[0, 27, 'NAME']]"
Sanothimi technical,"[[0, 19, 'NAME']]"
Paribodh boarding,"[[0, 17, 'NAME']]"
pravat,"[[0, 6, 'NAME']]"
Sangri la,"[[0, 9, 'NAME']]"
Sangrila agro-vet implex,"[[0, 24, 'NAME']]"
Utility driving center,"[[0, 22, 'NAME']]"
Yatayat bebastha karyala,"[[0, 24, 'NAME']]"
thasi delek,"[[0, 11, 'NAME']]"
dolphin,"[[0, 7, 'NAME']]"
multipurpose sahakari,"[[0, 21, 'NAME']]"
Pramisha naan house,"[[0, 19, 'NAME']]"
प्रज्ञा प्रतिष्ठान,"[[0, 18, 'NAME']]"
Sungabha banquet,"[[0, 16, 'NAME']]"
Bangemuda times bangemuda times,"[[0, 31, 'NAME']]"
Pick n drop,"[[0, 11, 'NAME']]"
Tops higher secondary,"[[0, 21, 'NAME']]"
Le trio &,"[[0, 9, 'NAME']]"
Laxman burlakoti,"[[0, 16, 'NAME']]"
Puja,"[[0, 4, 'NAME']]"
Bujau,"[[0, 5, 'NAME']]"
Aamchowk-8,"[[0, 10, 'NAME']]"
furniture uddhog,"[[0, 16, 'NAME']]"
Sherpa party palace,"[[0, 19, 'NAME']]"
shangri~la,"[[0, 10, 'NAME']]"
Marich,"[[0, 6, 'NAME']]"
Metro appartment,"[[0, 16, 'NAME']]"
Nirdhan utthan branch,"[[0, 21, 'NAME']]"
Paschimanchal english,"[[0, 21, 'NAME']]"
Kc poultry farm,"[[0, 15, 'NAME']]"
Ahcc dmk,"[[0, 8, 'NAME']]"
Budha subba jewelrs,"[[0, 19, 'NAME']]"
sec. board.,"[[0, 11, 'NAME']]"
Bir smarika,"[[0, 11, 'NAME']]"
Siddhalek-7,"[[0, 11, 'NAME']]"
Brahma,"[[0, 6, 'NAME']]"
Mandap,"[[0, 6, 'NAME']]"
vaishali,"[[0, 8, 'NAME']]"
राम मन्दिर टोल नागरिक समाज,"[[0, 26, 'NAME']]"
kitchen,"[[0, 7, 'NAME']]"
88,"[[0, 2, 'NAME']]"
Asta siddyi ganesh,"[[0, 18, 'NAME']]"
Durbar corner,"[[0, 13, 'NAME']]"
Gurung tapari,"[[0, 13, 'NAME']]"
Jay buddha traders,"[[0, 18, 'NAME']]"
Trail fork - lower trail to mardi himal,"[[0, 39, 'NAME']]"
New dwarika,"[[0, 11, 'NAME']]"
Kfc tanduri vojanalaye,"[[0, 22, 'NAME']]"
Buddha chaitya,"[[0, 14, 'NAME']]"
बागेसाल गौमुखी मेमरियल इंस्लीस स्कुल,"[[0, 36, 'NAME']]"
Ncell icon,"[[0, 10, 'NAME']]"
Peace corps,"[[0, 11, 'NAME']]"
Bubble tea station,"[[0, 18, 'NAME']]"
Capital city,"[[0, 12, 'NAME']]"
Hero showroom,"[[0, 13, 'NAME']]"
New baneswor,"[[0, 12, 'NAME']]"
Rotary club of narayngarh,"[[0, 25, 'NAME']]"
Bhakundo,"[[0, 8, 'NAME']]"
39,"[[0, 2, 'NAME']]"
visit,"[[0, 5, 'NAME']]"
gas pasal-,"[[0, 10, 'NAME']]"
Adharbut bidylaya sultana,"[[0, 25, 'NAME']]"
Gautam buddha international cardiac,"[[0, 35, 'NAME']]"
Post graduate / degree / tribhuvan university regional,"[[0, 54, 'NAME']]"
Kiec language and consultancy,"[[0, 29, 'NAME']]"
Makawanpurgadhi-8,"[[0, 17, 'NAME']]"
Kankai municipality,"[[0, 19, 'NAME']]"
rhinos,"[[0, 6, 'NAME']]"
Ageno thakali pvt. ltd.,"[[0, 23, 'NAME']]"
sky,"[[0, 3, 'NAME']]"
Sundarharaicha-3,"[[0, 16, 'NAME']]"
Location chapel,"[[0, 15, 'NAME']]"
Collins preparation,"[[0, 19, 'NAME']]"
Sunil stationery,"[[0, 16, 'NAME']]"
Group 4 security,"[[0, 16, 'NAME']]"
crystal palace,"[[0, 14, 'NAME']]"
Belaka-3,"[[0, 8, 'NAME']]"
kankalani-3,"[[0, 11, 'NAME']]"
Tapli-5,"[[0, 7, 'NAME']]"
Bs,"[[0, 2, 'NAME']]"
Rajdhani,"[[0, 8, 'NAME']]"
Thahity,"[[0, 7, 'NAME']]"
President - maharajgunj,"[[0, 23, 'NAME']]"
Seti mahakali oil store,"[[0, 23, 'NAME']]"
Lanceme up,"[[0, 10, 'NAME']]"
Classic mart,"[[0, 12, 'NAME']]"
Sarashwati medical hall,"[[0, 23, 'NAME']]"
The micky mount international pre-,"[[0, 34, 'NAME']]"
P & p store,"[[0, 11, 'NAME']]"
Shree mangaldoya secondary,"[[0, 26, 'NAME']]"
Parbati -4,"[[0, 10, 'NAME']]"
Golbazar-5,"[[0, 10, 'NAME']]"
Kfc boudha,"[[0, 10, 'NAME']]"
Sos children,"[[0, 12, 'NAME']]"
Karkhana,"[[0, 8, 'NAME']]"
ko masangalli ko mo:mo,"[[0, 22, 'NAME']]"
T3 thakali kitchen,"[[0, 18, 'NAME']]"
Vivanta,"[[0, 7, 'NAME']]"
Npp food service,"[[0, 16, 'NAME']]"
Mandala book point,"[[0, 18, 'NAME']]"
Educational book house,"[[0, 22, 'NAME']]"
Yatayat tanahu,"[[0, 14, 'NAME']]"
Post officer,"[[0, 12, 'NAME']]"
काठमाडौं महानगरपालिका वडा नं १२,"[[0, 31, 'NAME']]"
Narephant,"[[0, 9, 'NAME']]"
Budhathoki madira store,"[[0, 23, 'NAME']]"
Pepsi,"[[0, 5, 'NAME']]"
Taraz dry cleaners,"[[0, 18, 'NAME']]"
girl,"[[0, 4, 'NAME']]"
King yog narendra column,"[[0, 24, 'NAME']]"
Tinau-4,"[[0, 7, 'NAME']]"
gold silver jewelry,"[[0, 19, 'NAME']]"
Hongshi shivam cement p limited,"[[0, 31, 'NAME']]"
fresh fruits & juice,"[[0, 20, 'NAME']]"
Tinau-3,"[[0, 7, 'NAME']]"
manav dharma samiti,"[[0, 19, 'NAME']]"
Mountain backpackers,"[[0, 20, 'NAME']]"
Jongsong,"[[0, 8, 'NAME']]"
Rolpa guest house,"[[0, 17, 'NAME']]"
prabidhik sikshyalaya,"[[0, 21, 'NAME']]"
Namobuddha motel,"[[0, 16, 'NAME']]"
Ratna bakula har,"[[0, 16, 'NAME']]"
Jalpa clinic,"[[0, 12, 'NAME']]"
Ve'ye restro lounge,"[[0, 19, 'NAME']]"
International guesthouse,"[[0, 24, 'NAME']]"
International mountain,"[[0, 22, 'NAME']]"
Kalu pandey statue,"[[0, 18, 'NAME']]"
koteshor,"[[0, 8, 'NAME']]"
in,"[[0, 2, 'NAME']]"
Uturn international pvt ltd.,"[[0, 28, 'NAME']]"
गौशाला चोक,"[[0, 10, 'NAME']]"
Makawanpurgadhi-3,"[[0, 17, 'NAME']]"
Champadevi-2,"[[0, 12, 'NAME']]"
श्री कुमारी सप्लायर्स,"[[0, 21, 'NAME']]"
कसौडी सेकुवा तास घर,"[[0, 19, 'NAME']]"
मन्त्रसिद्धि महाविहार,"[[0, 21, 'NAME']]"
Mardi himal,"[[0, 11, 'NAME']]"
Gandaki open space,"[[0, 18, 'NAME']]"
Koteshowr,"[[0, 9, 'NAME']]"
Kuleshwor awash secondary,"[[0, 25, 'NAME']]"
Nirmal batika academy,"[[0, 21, 'NAME']]"
Naasal,"[[0, 6, 'NAME']]"
banglamukhi auto parts,"[[0, 22, 'NAME']]"
nilkamal,"[[0, 8, 'NAME']]"
Mango tree,"[[0, 10, 'NAME']]"
Tree house,"[[0, 10, 'NAME']]"
Chest,"[[0, 5, 'NAME']]"
Bouddha lafing center,"[[0, 21, 'NAME']]"
जयन्ती मार्ग बत्तीसपुतली,"[[0, 24, 'NAME']]"
Grill durbar (),"[[0, 15, 'NAME']]"
Kuleshwor,"[[0, 9, 'NAME']]"
manaslu ii,"[[0, 10, 'NAME']]"
Rbb syanja,"[[0, 10, 'NAME']]"
P.t jwellers,"[[0, 12, 'NAME']]"
Forest department,"[[0, 17, 'NAME']]"
Kd bro mobile center,"[[0, 20, 'NAME']]"
Shree 19 no. bahini adda,"[[0, 24, 'NAME']]"
Birtamode,"[[0, 9, 'NAME']]"
Indrachowk pashmina shawl pasal,"[[0, 31, 'NAME']]"
- supermarket and departmental store koteshwor,"[[0, 46, 'NAME']]"
- trekking & adventure,"[[0, 22, 'NAME']]"
Academy of bir gurkhas security service,"[[0, 39, 'NAME']]"
Glacier international hss,"[[0, 25, 'NAME']]"
consulting and it solution,"[[0, 26, 'NAME']]"
Sajilo software,"[[0, 15, 'NAME']]"
Wood,"[[0, 4, 'NAME']]"
picnic spot,"[[0, 11, 'NAME']]"
Northfield café and,"[[0, 19, 'NAME']]"
Lord shiva statue,"[[0, 17, 'NAME']]"
National orchid boarding,"[[0, 24, 'NAME']]"
Ganeshman building,"[[0, 18, 'NAME']]"
's tailor,"[[0, 9, 'NAME']]"
Bhansabari bazar...,"[[0, 19, 'NAME']]"
Bhimsenthapa toll sudhar samiti,"[[0, 31, 'NAME']]"
Kanchan-4,"[[0, 9, 'NAME']]"
Pf suppliers,"[[0, 12, 'NAME']]"
Jha piyush printing press,"[[0, 25, 'NAME']]"
recreation center,"[[0, 17, 'NAME']]"
baneshowor bus station,"[[0, 22, 'NAME']]"
Swoyambhu traffic,"[[0, 17, 'NAME']]"
Temal-2,"[[0, 7, 'NAME']]"
Global of science,"[[0, 17, 'NAME']]"
Bnb royal tourist house,"[[0, 23, 'NAME']]"
Hello guitar,"[[0, 12, 'NAME']]"
Sambhu,"[[0, 6, 'NAME']]"
Shree kuleshwor vinayak,"[[0, 23, 'NAME']]"
Om boys new,"[[0, 11, 'NAME']]"
Slash plus,"[[0, 10, 'NAME']]"
T-time,"[[0, 6, 'NAME']]"
E&t,"[[0, 3, 'NAME']]"
water tower,"[[0, 11, 'NAME']]"
Trips out,"[[0, 9, 'NAME']]"
deepshree,"[[0, 9, 'NAME']]"
Narantar,"[[0, 8, 'NAME']]"
Marigold english,"[[0, 16, 'NAME']]"
Shree Surya Uccha Madhyamik Vidhyalayai Turmakhand 2 Achham,"[[0, 59, 'NAME']]"
optical,"[[0, 7, 'NAME']]"
District aministration,"[[0, 22, 'NAME']]"
Dolkha,"[[0, 6, 'NAME']]"
Bhrikuti Ni Uccha Madhyamik Vidhyalaya,"[[0, 38, 'NAME']]"
Gunjaman singh,"[[0, 14, 'NAME']]"
Swacon international private limited,"[[0, 36, 'NAME']]"
Badimalika-8,"[[0, 12, 'NAME']]"
Upaya technologies pvt ltd,"[[0, 26, 'NAME']]"
Upaya city cargo,"[[0, 16, 'NAME']]"
Alpha upama enterprises,"[[0, 23, 'NAME']]"
World computer service,"[[0, 22, 'NAME']]"
Shree khapar masta basic,"[[0, 24, 'NAME']]"
Wise overseas pvt ltd,"[[0, 21, 'NAME']]"
Ktm pets,"[[0, 8, 'NAME']]"
Exercise area,"[[0, 13, 'NAME']]"
hot pot,"[[0, 7, 'NAME']]"
Size collection,"[[0, 15, 'NAME']]"
rolpa pvt. ltd.,"[[0, 15, 'NAME']]"
Mitra,"[[0, 5, 'NAME']]"
Liberty,"[[0, 7, 'NAME']]"
Lamjung jewelers,"[[0, 16, 'NAME']]"
Moto engineering,"[[0, 16, 'NAME']]"
Highland boarding,"[[0, 17, 'NAME']]"
municipality ward no. 6,"[[0, 23, 'NAME']]"
G,"[[0, 1, 'NAME']]"
Pole star academy english,"[[0, 25, 'NAME']]"
Krishna pranami,"[[0, 15, 'NAME']]"
M m auto parts,"[[0, 14, 'NAME']]"
Acme engineering,"[[0, 16, 'NAME']]"
ओम बहाल,"[[0, 7, 'NAME']]"
Korean cosmetic collection,"[[0, 26, 'NAME']]"
Rupatal resturant and,"[[0, 21, 'NAME']]"
Kailari-6,"[[0, 9, 'NAME']]"
brahmasthan,"[[0, 11, 'NAME']]"
of japan,"[[0, 8, 'NAME']]"
West giri,"[[0, 9, 'NAME']]"
boyz,"[[0, 4, 'NAME']]"
Saturday market,"[[0, 15, 'NAME']]"
Khushi khushi,"[[0, 13, 'NAME']]"
Good day & zone,"[[0, 15, 'NAME']]"
Shree seconday,"[[0, 14, 'NAME']]"
crown imperial,"[[0, 14, 'NAME']]"
vita,"[[0, 4, 'NAME']]"
Chapur,"[[0, 6, 'NAME']]"
east entrance,"[[0, 13, 'NAME']]"
jhangajholi,"[[0, 11, 'NAME']]"
कुन्सरे आधारभुत विद्यालय,"[[0, 24, 'NAME']]"
Dhl courier service company,"[[0, 27, 'NAME']]"
National business trade center,"[[0, 30, 'NAME']]"
Glass care,"[[0, 10, 'NAME']]"
Shree rastriya adharbhut bidhyalaya,"[[0, 35, 'NAME']]"
Sano,"[[0, 4, 'NAME']]"
Uccha Uccha Madhyamik Vidhyalaya,"[[0, 32, 'NAME']]"
university of management/ education,"[[0, 35, 'NAME']]"
Hey-,"[[0, 4, 'NAME']]"
Bbsm jewellers,"[[0, 14, 'NAME']]"
Shi shri shiva shakti hardware,"[[0, 30, 'NAME']]"
Kkr mode,"[[0, 8, 'NAME']]"
Bolbum,"[[0, 6, 'NAME']]"
Code in station,"[[0, 15, 'NAME']]"
Palpa kastha udyog,"[[0, 18, 'NAME']]"
Anujan suppliers (patanjali products),"[[0, 37, 'NAME']]"
A-one tailoring,"[[0, 15, 'NAME']]"
Suncity,"[[0, 7, 'NAME']]"
दोलखा भिमसेन,"[[0, 12, 'NAME']]"
linkroad,"[[0, 8, 'NAME']]"
Soaltee city apartments,"[[0, 23, 'NAME']]"
Royal white monastery,"[[0, 21, 'NAME']]"
Lira travels,"[[0, 12, 'NAME']]"
Sajilo bus counter to,"[[0, 21, 'NAME']]"
Ccrc block a,"[[0, 12, 'NAME']]"
Josh medical hall,"[[0, 17, 'NAME']]"
Hot breads - bakehouse newroad,"[[0, 30, 'NAME']]"
bal sansaar montessori,"[[0, 22, 'NAME']]"
Ultimate indoor cricket,"[[0, 23, 'NAME']]"
Shree swet bhairav netapacho,"[[0, 28, 'NAME']]"
Halmark,"[[0, 7, 'NAME']]"
Sathi bhai,"[[0, 10, 'NAME']]"
Harke daiko momo,"[[0, 16, 'NAME']]"
New bibek pustak,"[[0, 16, 'NAME']]"
श्री ग्वाशी आ. बि. चुरे -३ सहजपुर,"[[0, 33, 'NAME']]"
Vs -vinayak siddha (+2 block),"[[0, 29, 'NAME']]"
Satkar jewellery,"[[0, 16, 'NAME']]"
Bnb boys,"[[0, 8, 'NAME']]"
Duna tapari,"[[0, 11, 'NAME']]"
Sukraraj tropical & infectious disease,"[[0, 38, 'NAME']]"
Tinpatan-10,"[[0, 11, 'NAME']]"
Premium academy ( ),"[[0, 19, 'NAME']]"
Shree kotahi aa vi,"[[0, 18, 'NAME']]"
Aadheswor,"[[0, 9, 'NAME']]"
Sidheswori,"[[0, 10, 'NAME']]"
Aarohi hr solutions,"[[0, 19, 'NAME']]"
Ghangri resturant,"[[0, 17, 'NAME']]"
Buddah,"[[0, 6, 'NAME']]"
Sabitri dd house,"[[0, 16, 'NAME']]"
Mehandi overseas,"[[0, 16, 'NAME']]"
Advance multispeciality,"[[0, 23, 'NAME']]"
Makhan bhog,"[[0, 11, 'NAME']]"
न्यु जनकपुर गेष्टहाउस,"[[0, 21, 'NAME']]"
@,"[[0, 1, 'NAME']]"
Samsara garden,"[[0, 14, 'NAME']]"
Ncell tele-communications tower,"[[0, 31, 'NAME']]"
Iskcon preaching centre,"[[0, 23, 'NAME']]"
K & k international,"[[0, 19, 'NAME']]"
Barbardiya-9,"[[0, 12, 'NAME']]"
Optical pasupati,"[[0, 16, 'NAME']]"
Mosaic adventure,"[[0, 16, 'NAME']]"
Jyoti life,"[[0, 10, 'NAME']]"
Pawera,"[[0, 6, 'NAME']]"
Saraswoti samudayik ban,"[[0, 23, 'NAME']]"
Ecstatic minds,"[[0, 14, 'NAME']]"
Ganesh higher secondary,"[[0, 23, 'NAME']]"
Janaparkash,"[[0, 11, 'NAME']]"
P & g my dream my choice,"[[0, 24, 'NAME']]"
Nagarik,"[[0, 7, 'NAME']]"
Medicare,"[[0, 8, 'NAME']]"
Kaleshwor hardware,"[[0, 18, 'NAME']]"
gol bazar [maa dhamani ],"[[0, 24, 'NAME']]"
sbi limited,"[[0, 11, 'NAME']]"
Machhapuchhre,"[[0, 13, 'NAME']]"
Public toilet koteswor,"[[0, 22, 'NAME']]"
Kapurdhara,"[[0, 10, 'NAME']]"
Ishan international overseas pvt.ltd,"[[0, 36, 'NAME']]"
cable net,"[[0, 9, 'NAME']]"
Ncell centre,"[[0, 12, 'NAME']]"
Pixar educational consultancy,"[[0, 29, 'NAME']]"
don bosco,"[[0, 9, 'NAME']]"
Donbosco,"[[0, 8, 'NAME']]"
Khaste & neurani samrachyan bikas samiti,"[[0, 40, 'NAME']]"
Recast kritipur,"[[0, 15, 'NAME']]"
Bheriganga-11,"[[0, 13, 'NAME']]"
Bells model,"[[0, 11, 'NAME']]"
Tvs service center,"[[0, 18, 'NAME']]"
lake valley,"[[0, 11, 'NAME']]"
Koteshwor ornament,"[[0, 18, 'NAME']]"
National coffee academy (nca),"[[0, 29, 'NAME']]"
Korlangpari himal,"[[0, 17, 'NAME']]"
Oyo can,"[[0, 7, 'NAME']]"
Angel korean bhasha chabel,"[[0, 26, 'NAME']]"
krishna saving and credit co-operative limited,"[[0, 46, 'NAME']]"
adarsha secondary,"[[0, 17, 'NAME']]"
Island jungle resort,"[[0, 20, 'NAME']]"
Hankook,"[[0, 7, 'NAME']]"
Matathirtha,"[[0, 11, 'NAME']]"
Jasper,"[[0, 6, 'NAME']]"
Nea,"[[0, 3, 'NAME']]"
Lumbinidb badhkhola,"[[0, 19, 'NAME']]"
Khandadevi Prathamik Vidhyalayai,"[[0, 32, 'NAME']]"
Khandadevi,"[[0, 10, 'NAME']]"
Shree Bhume Devi Uchha Uccha Madhyamik Vidhyalayai,"[[0, 50, 'NAME']]"
Kavrepalanchok,"[[0, 14, 'NAME']]"
Sitganga-12,"[[0, 11, 'NAME']]"
Chiya bagaan,"[[0, 12, 'NAME']]"
Shiva (inside ringroad ),"[[0, 24, 'NAME']]"
bhaniyan,"[[0, 8, 'NAME']]"
hub,"[[0, 3, 'NAME']]"
Namobuddha-4,"[[0, 12, 'NAME']]"
Lavie garden,"[[0, 12, 'NAME']]"
Yoyoso,"[[0, 6, 'NAME']]"
Kanchanjungha & corner,"[[0, 22, 'NAME']]"
Hao pin,"[[0, 7, 'NAME']]"
Sapana books and stationary,"[[0, 27, 'NAME']]"
Kamala higher secondary,"[[0, 23, 'NAME']]"
Naya planning,"[[0, 13, 'NAME']]"
Mirabel resort,"[[0, 14, 'NAME']]"
Chakratirtha,"[[0, 12, 'NAME']]"
Shree buddha primary,"[[0, 20, 'NAME']]"
ताहाचल,"[[0, 6, 'NAME']]"
Heritage english boarding `,"[[0, 27, 'NAME']]"
Kunphen tibetian medicine,"[[0, 25, 'NAME']]"
Primo security,"[[0, 14, 'NAME']]"
Dafe night food delivery,"[[0, 24, 'NAME']]"
Ram janaki,"[[0, 10, 'NAME']]"
Study abroad consultants - aus studies,"[[0, 38, 'NAME']]"
Korean language,"[[0, 15, 'NAME']]"
Bbq korean kitchen,"[[0, 18, 'NAME']]"
Samsung mobile authorised service center,"[[0, 40, 'NAME']]"
orange farm,"[[0, 11, 'NAME']]"
Tarkari pasal,"[[0, 13, 'NAME']]"
Rmdc laghubitta bittiya sanstha ltd.,"[[0, 36, 'NAME']]"
White field,"[[0, 11, 'NAME']]"
Pako mobile complex,"[[0, 19, 'NAME']]"
Presidential buisness,"[[0, 21, 'NAME']]"
Suraksha,"[[0, 8, 'NAME']]"
Sweet,"[[0, 5, 'NAME']]"
Ime,"[[0, 3, 'NAME']]"
Job placement scammer area,"[[0, 26, 'NAME']]"
Src job placement,"[[0, 17, 'NAME']]"
Swyambhu community learning center,"[[0, 34, 'NAME']]"
Pathivara and,"[[0, 13, 'NAME']]"
namaste pathivara,"[[0, 17, 'NAME']]"
Subahal,"[[0, 7, 'NAME']]"
Sweet fix,"[[0, 9, 'NAME']]"
Gopikrishna,"[[0, 11, 'NAME']]"
Yuyutsu english,"[[0, 15, 'NAME']]"
Shiva panchayan,"[[0, 15, 'NAME']]"
kathamandu,"[[0, 10, 'NAME']]"
Sky lake carpet & handicraft,"[[0, 28, 'NAME']]"
National cardiac centre,"[[0, 23, 'NAME']]"
khaja & momo center,"[[0, 19, 'NAME']]"
Danish money exchange,"[[0, 21, 'NAME']]"
sbi,"[[0, 3, 'NAME']]"
Shree nava,"[[0, 10, 'NAME']]"
Lagan bahal लगन बहाल kirtipunya mahavihar,"[[0, 41, 'NAME']]"
oralo,"[[0, 5, 'NAME']]"
bikash bnak,"[[0, 11, 'NAME']]"
Binayek super market,"[[0, 20, 'NAME']]"
Kiran homiyo,"[[0, 12, 'NAME']]"
Bhotkhola-2,"[[0, 11, 'NAME']]"
Fultekra police bit,"[[0, 19, 'NAME']]"
Machapuchrey savings and credit co-operative,"[[0, 44, 'NAME']]"
- - ringroad,"[[0, 12, 'NAME']]"
Mount manaslu secondary,"[[0, 23, 'NAME']]"
Jyagdi corner,"[[0, 13, 'NAME']]"
Bardali restro & meetings,"[[0, 25, 'NAME']]"
Lohondra,"[[0, 8, 'NAME']]"
Gramthan-4,"[[0, 10, 'NAME']]"
New bhairahawa chasma ghar,"[[0, 26, 'NAME']]"
Jaimuni-9,"[[0, 9, 'NAME']]"
ringroad,"[[0, 8, 'NAME']]"
supreme,"[[0, 7, 'NAME']]"
Super mobile & watch sales and repair,"[[0, 37, 'NAME']]"
New bus road,"[[0, 12, 'NAME']]"
Kuleswor Uccha Madhyamik Vidhyalayai,"[[0, 36, 'NAME']]"
Kuleshwor shiva,"[[0, 15, 'NAME']]"
Bhetghat station,"[[0, 16, 'NAME']]"
madya yatayat,"[[0, 13, 'NAME']]"
auto parts,"[[0, 10, 'NAME']]"
Ime money transfer (bijulibazar),"[[0, 32, 'NAME']]"
Illam-3,"[[0, 7, 'NAME']]"
Reema films and recording studio,"[[0, 32, 'NAME']]"
Shree maa sarde primary,"[[0, 23, 'NAME']]"
Telic international model english,"[[0, 33, 'NAME']]"
recruitment,"[[0, 11, 'NAME']]"
Aslam tire,"[[0, 10, 'NAME']]"
Airports & air navigation services organization of (aanson),"[[0, 59, 'NAME']]"
Loyola,"[[0, 6, 'NAME']]"
Sarvagya girls,"[[0, 14, 'NAME']]"
New vicky stationers,"[[0, 20, 'NAME']]"
Kriti stationery,"[[0, 16, 'NAME']]"
united public,"[[0, 13, 'NAME']]"
Royal palace banquet,"[[0, 20, 'NAME']]"
Nepali congress party ofiice,"[[0, 28, 'NAME']]"
City food,"[[0, 9, 'NAME']]"
tomb,"[[0, 4, 'NAME']]"
bhhancha ghar,"[[0, 13, 'NAME']]"
Classy clean,"[[0, 12, 'NAME']]"
Richmond international education pvt. ltd.,"[[0, 42, 'NAME']]"
Shree Jana Chetana Prathamik Vidhyalaya,"[[0, 39, 'NAME']]"
Honda service and spare part station,"[[0, 36, 'NAME']]"
glass link,"[[0, 10, 'NAME']]"
Ashna,"[[0, 5, 'NAME']]"
children's,"[[0, 10, 'NAME']]"
plaza त्रिपुरेश्‍वर प्लाजा,"[[0, 26, 'NAME']]"
The corporate.com - business,"[[0, 28, 'NAME']]"
boy's pvt. ltd.,"[[0, 15, 'NAME']]"
